player_id,matches_played,goals_scored,assists,yellow_cards,red_cards,minutes_played,pass_accuracy,tackles,saves,star_player,is_valid,data_quality_flag
8829,39,4,9,9,2,3005,68.5,45,14,True,Valid,VALID
8830,18,14,4,2,0,1658,89,17,14,True,Valid,VALID
8831,33,23,11,9,0,1897,59.900001525878906,22,17,True,Not Valid,STAR_WITH_LOW_STAMINA
8832,37,2,1,3,2,3811,88.800003051757813,22,16,True,Valid,VALID
8833,23,15,15,8,0,1796,89.300003051757813,39,15,True,Valid,VALID
8834,36,4,18,9,2,4276,93.900001525878906,37,0,True,Valid,VALID
8835,0,14,12,5,2,506,54.400001525878906,33,14,True,Not Valid,YELLOW_CARDS_GT_MATCHES
8836,4,6,12,8,0,4150,70.400001525878906,33,6,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8837,6,6,11,6,2,987,77.5,0,1,True,Not Valid,STAR_WITH_LOW_STAMINA
8838,27,17,14,4,1,600,74.199996948242188,15,7,True,Valid,VALID
8839,0,18,16,8,1,3693,67.900001525878906,30,12,True,Not Valid,STAR_WITH_LOW_STAMINA
8840,12,24,9,6,2,1121,68.099998474121094,40,0,True,Valid,VALID
8841,6,24,8,4,1,1816,53.5,32,8,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8842,49,0,2,7,2,2190,77.400001525878906,4,10,True,Valid,VALID
8843,45,11,17,9,0,3746,58.099998474121094,43,7,True,Not Valid,STAR_WITH_LOW_STAMINA
8844,21,3,18,0,0,4095,72.300003051757813,46,6,True,Valid,VALID
8845,20,20,1,5,1,1320,60.900001525878906,23,16,True,Not Valid,STAR_WITH_LOW_STAMINA
8846,15,4,11,8,2,4371,82.800003051757813,17,16,True,Not Valid,STAR_WITH_LOW_STAMINA
8847,12,27,15,9,0,761,55.900001525878906,27,12,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8848,14,5,8,3,2,3110,77.099998474121094,27,4,True,Not Valid,STAR_WITH_LOW_STAMINA
8849,40,3,4,9,0,651,72.5,30,1,True,Valid,VALID
8850,40,21,19,8,1,2765,76.099998474121094,26,3,True,Not Valid,STAR_WITH_LOW_STAMINA
8851,19,11,9,2,2,1432,55.900001525878906,46,4,True,Valid,VALID
8852,47,25,15,5,0,2190,74.800003051757813,20,17,True,Valid,VALID
8853,30,0,2,0,2,1495,75.800003051757813,26,2,True,Valid,VALID
8854,39,5,2,0,0,4153,69.099998474121094,43,15,True,Valid,VALID
8855,22,2,11,7,1,1891,94.5,4,1,True,Valid,VALID
8856,20,14,7,6,0,1992,64,49,10,True,Not Valid,STAR_WITH_LOW_STAMINA
8857,46,23,13,0,2,3364,56.700000762939453,9,7,True,Valid,VALID
8858,18,4,15,7,2,100,91,24,0,True,Valid,VALID
8859,19,14,9,0,2,3538,54.299999237060547,41,8,True,Valid,VALID
8860,30,14,2,4,1,2197,59.599998474121094,24,8,True,Valid,VALID
8861,47,21,4,2,2,1914,94.5,9,12,True,Valid,VALID
8862,8,3,4,8,0,4301,68.699996948242188,28,7,True,Valid,VALID
8863,4,6,12,0,1,1837,54.799999237060547,9,1,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8864,38,7,7,4,1,1108,54.299999237060547,1,19,True,Not Valid,STAR_WITH_LOW_STAMINA
8865,13,21,17,6,0,134,81.300003051757813,49,15,True,Valid,VALID
8866,48,17,17,0,0,2564,85.699996948242188,0,18,True,Valid,VALID
8867,38,7,14,1,0,2113,56.799999237060547,34,2,True,Not Valid,STAR_WITH_LOW_STAMINA
8868,48,13,9,2,0,4432,51.400001525878906,27,1,True,Valid,VALID
8869,9,3,13,0,1,798,92.599998474121094,29,14,True,Valid,VALID
8870,31,16,3,7,1,2767,90.900001525878906,25,3,True,Valid,VALID
8871,39,27,10,7,1,3713,73.5,22,2,True,Valid,VALID
8872,5,11,5,0,1,1536,71.300003051757813,15,4,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8873,26,25,5,9,2,1065,75.099998474121094,18,14,True,Valid,VALID
8874,1,19,1,6,0,1364,84.699996948242188,25,10,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8875,19,29,8,5,1,962,91.800003051757813,29,10,True,Valid,VALID
8876,19,13,16,8,2,1704,58.099998474121094,32,7,True,Valid,VALID
8877,40,8,4,2,1,4079,58,46,13,True,Valid,VALID
8878,2,6,12,9,1,4107,68.400001525878906,40,14,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8879,32,2,2,3,2,162,57.900001525878906,40,1,False,Valid,VALID
8880,7,20,13,0,2,4112,58.599998474121094,3,1,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8881,5,15,13,1,0,4315,69.800003051757813,23,7,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8882,44,1,6,2,1,3891,76.400001525878906,48,6,True,Valid,VALID
8883,21,3,18,8,2,1746,67.699996948242188,23,0,True,Not Valid,STAR_WITH_LOW_STAMINA
8884,13,15,8,6,1,2238,61.400001525878906,30,7,True,Valid,VALID
8885,25,27,18,8,0,1990,53.400001525878906,18,1,True,Valid,VALID
8886,47,22,0,6,1,262,82.900001525878906,31,16,True,Valid,VALID
8887,42,29,2,7,1,607,78.900001525878906,28,3,True,Valid,VALID
8888,49,21,10,2,1,3478,80.199996948242188,9,4,True,Valid,VALID
8889,43,18,10,5,0,2762,67.699996948242188,18,7,True,Not Valid,STAR_WITH_LOW_STAMINA
8890,35,26,18,5,2,1074,89.599998474121094,4,4,True,Not Valid,STAR_WITH_LOW_STAMINA
8891,36,27,19,7,1,2101,56.099998474121094,17,14,True,Valid,VALID
8892,38,13,10,7,1,2440,85.400001525878906,46,16,True,Valid,VALID
8893,39,2,18,9,2,4258,55.599998474121094,15,5,True,Valid,VALID
8894,45,11,2,2,2,3157,58.599998474121094,3,3,True,Valid,VALID
8895,28,22,6,7,0,3319,90.599998474121094,7,11,True,Not Valid,STAR_WITH_LOW_STAMINA
8896,0,23,6,5,1,3062,69.300003051757813,10,12,True,Not Valid,STAR_WITH_LOW_STAMINA
8897,33,21,11,2,0,3926,81.199996948242188,18,2,True,Valid,VALID
8898,12,13,5,6,0,1690,79.699996948242188,17,17,True,Valid,VALID
8899,6,14,1,0,1,215,67.400001525878906,3,19,True,Valid,VALID
8900,8,11,16,8,1,2718,94.199996948242188,13,17,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8901,16,11,12,2,1,4101,84,39,4,True,Valid,VALID
8902,21,15,12,9,2,3778,75.5,34,9,True,Valid,VALID
8903,10,28,7,4,2,60,72.099998474121094,21,2,True,Not Valid,STAR_WITH_LOW_STAMINA
8904,40,19,6,5,1,3518,54,5,13,True,Not Valid,STAR_WITH_LOW_STAMINA
8905,3,10,18,1,1,3099,61.900001525878906,19,6,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8906,39,5,19,9,2,266,64.900001525878906,20,14,True,Valid,VALID
8907,29,21,18,3,2,1616,76.900001525878906,21,18,True,Valid,VALID
8908,20,8,6,2,0,3194,59.099998474121094,17,11,True,Not Valid,STAR_WITH_LOW_STAMINA
8909,17,23,15,6,0,2775,73.099998474121094,44,11,True,Valid,VALID
8910,24,17,11,0,1,2959,89.800003051757813,21,13,True,Valid,VALID
8911,41,17,7,5,0,1790,52.200000762939453,19,18,True,Valid,VALID
8912,18,17,14,1,0,3227,87.300003051757813,31,4,True,Valid,VALID
8913,48,1,7,9,1,1068,78.699996948242188,44,6,True,Valid,VALID
8914,28,29,10,0,2,2770,54.299999237060547,16,14,True,Valid,VALID
8915,15,11,6,0,2,3162,77.599998474121094,9,7,True,Valid,VALID
8916,9,24,11,7,0,1552,76.599998474121094,18,13,True,Not Valid,STAR_WITH_LOW_STAMINA
8917,40,6,13,2,1,1939,65.599998474121094,18,4,True,Valid,VALID
8918,45,15,13,5,2,2896,61.5,19,6,True,Valid,VALID
8919,38,6,16,2,0,2110,64.400001525878906,11,17,True,Valid,VALID
8920,32,28,13,4,1,2971,64.099998474121094,8,19,True,Valid,VALID
8921,48,11,15,1,2,3616,77.400001525878906,13,12,True,Valid,VALID
8922,21,0,15,7,2,3127,58.700000762939453,49,7,True,Valid,VALID
8923,4,10,9,7,1,4296,76.099998474121094,42,18,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8924,3,26,8,0,2,4237,77.300003051757813,12,2,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8925,40,28,13,7,0,702,67.699996948242188,46,1,True,Not Valid,STAR_WITH_LOW_STAMINA
8926,16,0,12,3,2,3284,89.300003051757813,23,15,True,Not Valid,STAR_WITH_LOW_STAMINA
8927,47,15,10,9,2,2483,55.799999237060547,26,9,True,Not Valid,STAR_WITH_LOW_STAMINA
8928,44,24,17,0,2,11,90,0,18,True,Valid,VALID
8929,46,26,15,8,2,2560,92.800003051757813,1,16,True,Valid,VALID
8930,27,16,12,8,1,1020,87.400001525878906,11,4,True,Valid,VALID
8931,46,1,2,3,2,3032,62.299999237060547,17,2,True,Valid,VALID
8932,14,13,14,9,2,2748,76.800003051757813,8,6,True,Not Valid,STAR_WITH_LOW_STAMINA
8933,33,4,10,0,1,4389,59.400001525878906,32,2,True,Not Valid,STAR_WITH_LOW_STAMINA
8934,7,0,1,5,2,4355,50.700000762939453,31,8,True,Valid,VALID
8935,38,13,17,3,0,904,61.700000762939453,4,3,True,Not Valid,STAR_WITH_LOW_STAMINA
8936,40,9,10,6,1,3386,93.699996948242188,30,5,True,Valid,VALID
8937,12,7,15,5,1,3429,69.199996948242188,27,5,True,Valid,VALID
8938,19,12,2,9,0,1749,93.300003051757813,49,15,True,Valid,VALID
8939,49,1,3,1,2,1100,88,41,2,True,Valid,VALID
8940,39,29,1,7,0,3717,55.799999237060547,18,17,True,Valid,VALID
8941,32,4,2,9,0,4223,51.200000762939453,47,3,True,Valid,VALID
8942,31,28,1,1,1,2280,93.400001525878906,13,10,True,Valid,VALID
8943,17,4,5,6,0,1110,76,37,9,True,Valid,VALID
8944,44,17,11,5,0,1581,78.199996948242188,16,6,True,Valid,VALID
8945,20,15,14,5,1,952,79.400001525878906,8,6,True,Valid,VALID
8946,10,14,14,4,2,3414,77,48,3,True,Valid,VALID
8947,10,16,18,8,1,323,74,1,16,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8948,8,21,4,2,1,1950,78.699996948242188,45,0,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8949,15,9,1,2,1,1317,58,48,17,True,Not Valid,STAR_WITH_LOW_STAMINA
8950,37,15,17,9,0,3691,91.199996948242188,16,8,True,Valid,VALID
8951,27,23,11,0,2,2550,89.099998474121094,23,16,True,Not Valid,STAR_WITH_LOW_STAMINA
8952,21,17,13,6,2,1624,50.700000762939453,38,0,True,Valid,VALID
8953,47,15,11,6,2,661,61,36,13,True,Not Valid,STAR_WITH_LOW_STAMINA
8954,38,14,15,5,2,4027,81.099998474121094,16,7,True,Valid,VALID
8955,31,27,11,9,2,3402,87,23,4,True,Not Valid,STAR_WITH_LOW_STAMINA
8956,21,27,1,1,2,2617,61.5,38,15,True,Valid,VALID
8957,2,0,19,2,1,3911,84.900001525878906,4,13,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8958,29,18,8,1,0,2057,79.300003051757813,2,3,True,Valid,VALID
8959,10,25,11,3,2,4042,50.099998474121094,45,2,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8960,22,17,11,3,0,2399,90.800003051757813,6,7,True,Not Valid,STAR_WITH_LOW_STAMINA
8961,12,3,9,0,1,3151,52.900001525878906,16,14,True,Valid,VALID
8962,25,3,4,9,1,952,90.099998474121094,42,0,True,Valid,VALID
8963,25,26,19,0,0,2899,69.699996948242188,25,8,True,Valid,VALID
8964,18,2,3,4,2,1175,93.800003051757813,46,10,True,Valid,VALID
8965,32,11,1,8,1,3245,57.599998474121094,34,10,True,Not Valid,STAR_WITH_LOW_STAMINA
8966,20,14,4,7,2,1857,51.700000762939453,40,10,True,Valid,VALID
8967,34,6,15,8,0,34,76.300003051757813,17,2,True,Valid,VALID
8968,23,2,17,7,1,1509,86.099998474121094,14,1,True,Valid,VALID
8969,45,10,10,3,1,1378,82.300003051757813,25,1,True,Valid,VALID
8970,21,13,9,5,2,3459,84.5,18,7,True,Valid,VALID
8971,13,25,14,0,0,1726,67.199996948242188,25,3,True,Valid,VALID
8972,34,0,17,8,1,429,72,21,18,True,Valid,VALID
8973,4,18,11,2,2,4232,82.400001525878906,43,7,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8974,21,12,11,6,2,2777,93.099998474121094,3,9,True,Valid,VALID
8975,24,29,5,9,0,4087,70.900001525878906,35,17,True,Valid,VALID
8976,33,8,0,1,1,1881,80.900001525878906,27,7,True,Valid,VALID
8977,33,11,14,0,2,453,83.900001525878906,19,6,True,Valid,VALID
8978,48,21,0,1,2,1789,83.800003051757813,27,2,True,Valid,VALID
8979,40,5,13,9,2,1425,58.799999237060547,39,15,True,Valid,VALID
8980,14,15,18,7,2,456,61.200000762939453,31,7,True,Not Valid,STAR_WITH_LOW_STAMINA
8981,9,11,16,2,1,1855,54.599998474121094,2,9,True,Valid,VALID
8982,39,8,16,1,1,1567,94.199996948242188,39,11,True,Valid,VALID
8983,35,29,0,7,1,370,87.900001525878906,32,2,True,Valid,VALID
8984,46,24,19,5,2,1325,76.800003051757813,16,9,True,Not Valid,STAR_WITH_LOW_STAMINA
8985,10,22,1,4,1,4283,56.299999237060547,13,14,True,Valid,VALID
8986,3,29,5,8,2,2950,92.199996948242188,11,7,True,Not Valid,STAR_WITH_LOW_STAMINA
8987,7,7,0,0,1,1625,61.700000762939453,40,8,True,Valid,VALID
8988,10,17,15,5,0,4380,83.599998474121094,0,3,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
8989,28,12,2,3,0,257,60.599998474121094,21,8,True,Valid,VALID
8990,41,26,11,4,1,2722,93.400001525878906,12,8,True,Valid,VALID
8991,25,8,1,6,0,1083,64.400001525878906,26,1,True,Valid,VALID
8992,30,17,16,1,0,2180,50.400001525878906,26,14,True,Valid,VALID
8993,24,11,16,1,1,4330,51.099998474121094,30,14,True,Valid,VALID
8994,33,10,18,6,2,2487,79,23,12,True,Not Valid,STAR_WITH_LOW_STAMINA
8995,10,6,19,5,0,3169,78.800003051757813,47,16,True,Valid,VALID
8996,26,12,8,7,2,4035,94.199996948242188,49,0,True,Not Valid,STAR_WITH_LOW_STAMINA
8997,12,15,6,7,1,3456,93.199996948242188,47,2,True,Not Valid,STAR_WITH_LOW_STAMINA
8998,0,28,4,8,2,4217,81.099998474121094,28,16,True,Not Valid,YELLOW_CARDS_GT_MATCHES
8999,9,27,3,5,0,2328,92.699996948242188,38,2,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9000,37,25,15,8,0,3379,81.5,9,18,True,Valid,VALID
9001,12,25,16,6,1,4001,78,18,17,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9002,37,11,11,0,0,2641,87,26,18,True,Valid,VALID
9003,41,20,11,7,0,1419,54,36,14,True,Valid,VALID
9004,1,21,14,8,0,1916,72.300003051757813,9,8,True,Not Valid,STAR_WITH_LOW_STAMINA
9005,43,6,1,4,2,624,88.300003051757813,35,3,True,Valid,VALID
9006,0,18,1,4,2,4301,56.299999237060547,24,17,True,Not Valid,YELLOW_CARDS_GT_MATCHES
9007,1,7,18,2,2,2883,81,8,7,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9008,31,7,2,5,2,1372,94.699996948242188,6,1,True,Valid,VALID
9009,11,12,19,8,0,1496,67.099998474121094,37,8,True,Valid,VALID
9010,39,27,4,4,2,3856,52.099998474121094,33,16,True,Valid,VALID
9011,38,15,17,6,2,1123,64.199996948242188,18,1,True,Valid,VALID
9012,32,26,4,8,1,1842,57.400001525878906,40,11,True,Valid,VALID
9013,35,18,15,0,1,1547,56.700000762939453,17,8,True,Valid,VALID
9014,20,13,17,2,0,569,88.5,16,7,True,Valid,VALID
9015,38,5,12,8,2,1114,72.800003051757813,33,8,True,Valid,VALID
9016,4,18,5,4,1,3982,84.5,8,17,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9017,15,21,17,0,2,1025,85.199996948242188,37,16,True,Not Valid,STAR_WITH_LOW_STAMINA
9018,13,23,9,5,2,4023,50.200000762939453,26,2,True,Valid,VALID
9019,11,26,1,8,2,380,86.699996948242188,36,1,True,Not Valid,STAR_WITH_LOW_STAMINA
9020,34,9,17,2,2,4290,60.299999237060547,20,2,True,Valid,VALID
9021,2,0,14,9,2,2358,89,16,18,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9022,19,29,12,4,0,2410,56.5,35,5,True,Valid,VALID
9023,36,13,14,2,1,3328,55.200000762939453,14,7,True,Valid,VALID
9024,8,16,5,4,1,1180,74.300003051757813,21,14,True,Valid,VALID
9025,7,19,19,9,2,2251,80.199996948242188,46,9,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9026,16,15,17,4,2,1362,83.099998474121094,5,6,True,Valid,VALID
9027,31,3,1,0,1,767,73.900001525878906,0,6,False,Valid,VALID
9028,27,18,8,3,2,3232,84,9,9,True,Valid,VALID
9029,38,20,4,0,1,1845,78.699996948242188,42,9,True,Valid,VALID
9030,12,27,17,1,1,1709,86.199996948242188,41,14,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9031,37,24,10,6,1,2205,58.5,10,5,True,Valid,VALID
9032,44,14,12,1,0,1702,52.5,4,7,True,Valid,VALID
9033,14,20,3,7,1,3808,88.199996948242188,22,5,True,Valid,VALID
9034,42,5,15,0,0,2149,68.800003051757813,22,4,True,Valid,VALID
9035,27,6,8,2,0,400,59.5,38,13,True,Valid,VALID
9036,21,19,14,7,2,3401,69.699996948242188,40,12,True,Valid,VALID
9037,1,22,9,3,1,594,78.800003051757813,39,10,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9038,10,22,7,2,1,4079,63.400001525878906,26,15,True,Not Valid,STAR_WITH_LOW_STAMINA
9039,40,15,17,3,2,190,53.400001525878906,38,16,True,Valid,VALID
9040,29,25,3,6,0,2741,58.299999237060547,16,16,True,Valid,VALID
9041,19,23,2,8,2,36,67.800003051757813,38,12,True,Valid,VALID
9042,45,13,11,7,2,1098,87.900001525878906,11,3,True,Not Valid,STAR_WITH_LOW_STAMINA
9043,8,22,13,8,0,3846,87.699996948242188,2,8,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9044,38,11,18,0,1,1597,59.799999237060547,48,0,True,Valid,VALID
9045,1,21,3,9,1,3866,82.800003051757813,8,4,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9046,34,6,5,6,1,4067,52.799999237060547,16,12,True,Not Valid,STAR_WITH_LOW_STAMINA
9047,8,13,1,0,2,2325,73.099998474121094,14,1,True,Valid,VALID
9048,48,9,0,9,1,1723,81.5,26,18,True,Valid,VALID
9049,41,21,18,4,2,110,66,16,10,True,Valid,VALID
9050,13,28,9,8,2,2632,71.900001525878906,7,7,True,Valid,VALID
9051,13,21,6,5,2,2410,79.199996948242188,14,16,True,Not Valid,STAR_WITH_LOW_STAMINA
9052,0,27,6,6,1,265,56.400001525878906,8,19,True,Not Valid,STAR_WITH_LOW_STAMINA
9053,11,29,10,2,1,33,85.699996948242188,15,1,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9054,34,7,3,8,2,4418,71.800003051757813,31,6,True,Valid,VALID
9055,49,6,0,1,1,2193,75.300003051757813,39,3,True,Valid,VALID
9056,24,16,18,9,0,253,56.599998474121094,5,7,True,Not Valid,STAR_WITH_LOW_STAMINA
9057,6,2,11,6,2,4390,58.5,44,6,True,Valid,VALID
9058,44,25,1,2,1,516,76.900001525878906,7,19,True,Valid,VALID
9059,38,16,4,8,1,2362,94.400001525878906,24,15,True,Not Valid,STAR_WITH_LOW_STAMINA
9060,34,28,12,8,2,2226,79.099998474121094,26,7,True,Valid,VALID
9061,10,1,1,4,2,686,85.800003051757813,42,18,False,Valid,VALID
9062,6,15,2,4,2,1426,84.900001525878906,36,9,True,Valid,VALID
9063,46,22,17,7,2,2931,90,38,15,True,Valid,VALID
9064,22,24,7,7,0,1769,73.199996948242188,46,2,True,Valid,VALID
9065,23,19,13,5,2,1537,86.300003051757813,14,4,True,Valid,VALID
9066,46,8,13,3,1,3509,51.599998474121094,40,11,True,Valid,VALID
9067,0,13,16,8,1,1318,77.900001525878906,28,14,True,Not Valid,YELLOW_CARDS_GT_MATCHES
9068,35,16,9,1,0,2785,76.800003051757813,1,5,True,Valid,VALID
9069,42,17,0,1,0,1952,89.400001525878906,30,8,True,Valid,VALID
9070,9,6,4,7,2,1384,83.900001525878906,44,17,True,Valid,VALID
9071,12,8,5,0,0,180,68.5,3,14,True,Valid,VALID
9072,30,0,4,3,0,536,75,25,2,False,Valid,VALID
9073,42,21,9,1,1,2900,73.5,15,4,True,Not Valid,STAR_WITH_LOW_STAMINA
9074,10,9,10,7,1,248,51.299999237060547,1,10,True,Not Valid,STAR_WITH_LOW_STAMINA
9075,31,24,7,9,1,2774,56,27,16,True,Valid,VALID
9076,22,22,19,4,1,1103,55.400001525878906,27,11,True,Valid,VALID
9077,30,15,15,4,1,1226,84.099998474121094,47,6,True,Valid,VALID
9078,34,16,14,4,2,2708,92.5,38,15,True,Valid,VALID
9079,29,16,18,4,0,1640,68.900001525878906,45,5,True,Valid,VALID
9080,13,4,8,4,2,1641,94.900001525878906,23,12,True,Valid,VALID
9081,27,25,18,0,2,167,85.800003051757813,49,18,True,Valid,VALID
9082,13,16,8,5,1,422,68.099998474121094,16,13,True,Valid,VALID
9083,20,18,19,7,0,3199,69,41,5,True,Valid,VALID
9084,47,12,9,7,1,2607,78.300003051757813,26,14,True,Valid,VALID
9085,44,1,10,7,1,1256,64.800003051757813,41,1,True,Valid,VALID
9086,18,21,6,9,2,3228,90.5,43,3,True,Valid,VALID
9087,45,10,18,7,1,546,93,20,19,True,Valid,VALID
9088,49,8,1,1,1,3995,54.799999237060547,0,8,True,Valid,VALID
9089,15,0,17,0,1,4422,51.200000762939453,27,0,True,Not Valid,STAR_WITH_LOW_STAMINA
9090,38,3,19,9,2,808,74.199996948242188,4,19,True,Valid,VALID
9091,34,23,19,3,0,1104,60,19,3,True,Valid,VALID
9092,2,27,0,4,2,252,86.099998474121094,8,11,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9093,4,4,14,2,2,924,93.699996948242188,26,11,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9094,36,29,10,8,0,2465,93.5,7,17,True,Valid,VALID
9095,25,3,3,3,0,4229,81.800003051757813,17,18,True,Not Valid,STAR_WITH_LOW_STAMINA
9096,27,18,9,4,0,59,83.800003051757813,39,0,True,Not Valid,STAR_WITH_LOW_STAMINA
9097,27,25,16,3,1,582,65.400001525878906,6,9,True,Valid,VALID
9098,12,2,18,6,0,149,55.200000762939453,24,3,True,Valid,VALID
9099,49,21,15,6,1,228,51.799999237060547,23,6,True,Valid,VALID
9100,25,29,12,2,1,4278,59.299999237060547,47,5,True,Valid,VALID
9101,39,13,15,8,0,1454,52.200000762939453,25,18,True,Valid,VALID
9102,33,22,2,0,0,949,57.400001525878906,9,18,True,Valid,VALID
9103,3,10,18,9,0,3563,78.199996948242188,28,16,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9104,21,15,0,2,2,3470,82.900001525878906,14,15,True,Not Valid,STAR_WITH_LOW_STAMINA
9105,32,29,16,7,2,4430,89,37,5,True,Valid,VALID
9106,49,16,5,2,2,734,92.5,38,11,True,Valid,VALID
9107,6,6,14,6,0,2279,50.700000762939453,37,13,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9108,8,2,2,4,0,3404,80.599998474121094,38,10,True,Valid,VALID
9109,44,13,15,3,0,2234,58.400001525878906,16,0,True,Valid,VALID
9110,20,26,15,5,2,1458,52.099998474121094,44,13,True,Not Valid,STAR_WITH_LOW_STAMINA
9111,41,0,16,1,0,3441,88.400001525878906,20,11,True,Valid,VALID
9112,16,7,17,1,2,484,85.699996948242188,19,17,True,Valid,VALID
9113,33,26,15,8,0,3167,89.300003051757813,24,16,True,Valid,VALID
9114,44,19,2,1,2,1023,78.900001525878906,3,3,True,Not Valid,STAR_WITH_LOW_STAMINA
9115,44,13,0,7,2,1109,94.300003051757813,29,13,True,Valid,VALID
9116,43,21,16,4,0,1246,70.599998474121094,43,11,True,Valid,VALID
9117,4,10,9,8,2,2426,64.5,43,11,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9118,44,22,13,7,0,2746,86.5,15,9,True,Valid,VALID
9119,38,27,18,6,2,3886,73.400001525878906,28,5,True,Not Valid,STAR_WITH_LOW_STAMINA
9120,37,28,1,1,2,2493,87.400001525878906,11,11,True,Valid,VALID
9121,39,14,11,9,2,4482,62.400001525878906,16,1,True,Valid,VALID
9122,9,1,9,6,1,1162,54.200000762939453,24,14,True,Valid,VALID
9123,24,9,2,3,2,1123,73.099998474121094,16,19,True,Valid,VALID
9124,9,28,19,7,0,2498,77.900001525878906,40,16,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9125,35,22,4,2,1,3541,70.400001525878906,42,4,True,Not Valid,STAR_WITH_LOW_STAMINA
9126,43,2,3,8,1,1811,58.5,2,5,True,Valid,VALID
9127,20,24,9,1,1,288,87.400001525878906,17,17,True,Not Valid,STAR_WITH_LOW_STAMINA
9128,12,13,0,7,2,1367,56.5,40,14,True,Valid,VALID
9129,18,25,5,2,1,423,72.300003051757813,0,10,True,Valid,VALID
9130,20,15,15,4,1,1715,67.5,2,3,True,Not Valid,STAR_WITH_LOW_STAMINA
9131,38,9,0,2,0,4274,92.5,28,1,True,Valid,VALID
9132,29,5,1,1,0,4159,52.700000762939453,28,10,True,Valid,VALID
9133,11,24,2,9,2,3244,56.400001525878906,13,14,True,Valid,VALID
9134,41,13,6,6,0,441,60.400001525878906,22,10,True,Not Valid,STAR_WITH_LOW_STAMINA
9135,37,27,5,8,2,1737,55.900001525878906,49,7,True,Valid,VALID
9136,3,14,11,8,1,1649,90.599998474121094,42,9,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9137,23,18,17,5,2,909,75.599998474121094,35,19,True,Valid,VALID
9138,45,15,9,4,1,3352,93.900001525878906,27,9,True,Not Valid,STAR_WITH_LOW_STAMINA
9139,39,12,16,8,2,2814,74.300003051757813,31,13,True,Not Valid,STAR_WITH_LOW_STAMINA
9140,48,4,0,7,0,4347,86.599998474121094,13,8,True,Valid,VALID
9141,44,9,2,0,1,3884,75.199996948242188,40,13,True,Valid,VALID
9142,30,15,0,9,0,2561,63.200000762939453,13,19,True,Valid,VALID
9143,24,17,12,0,0,412,77.599998474121094,0,14,True,Not Valid,STAR_WITH_LOW_STAMINA
9144,18,16,3,6,2,1757,58.700000762939453,13,0,True,Valid,VALID
9145,17,16,14,5,0,1840,83.5,2,14,True,Valid,VALID
9146,37,7,1,8,2,3559,79.199996948242188,15,7,True,Valid,VALID
9147,17,21,13,0,1,1326,85.5,3,5,True,Valid,VALID
9148,23,5,4,0,1,1397,94.599998474121094,47,17,True,Valid,VALID
9149,46,1,0,0,0,598,57.099998474121094,13,3,False,Valid,VALID
9150,4,9,6,1,2,4477,87.5,29,4,True,Not Valid,UNREALISTIC_GOAL_ASSIST_RATE
9151,26,4,8,8,2,2970,81.099998474121094,34,10,True,Valid,VALID
9152,22,19,0,7,1,1329,63.700000762939453,10,19,True,Valid,VALID
9153,4,27,7,4,0,1406,83.900001525878906,23,13,True,Not Valid,STAR_WITH_LOW_STAMINA
