player_id,team,contract_years,market_value_million,experience_level
5904,TeamC,2,39.110000610351563,Beginner
5905,TeamC,2,63.560001373291016,Intermediate
5906,TeamA,3,85.800003051757813,Expert
5907,TeamA,2,24.079999923706055,Expert
5908,TeamB,3,80.239997863769531,Beginner
5909,TeamB,3,76.069999694824219,Expert
5910,TeamA,4,11.850000381469727,Expert
5911,TeamB,1,57.400001525878906,Expert
5912,TeamC,2,55.029998779296875,Beginner
5913,TeamC,3,11.069999694824219,Expert
5914,TeamD,4,75.519996643066406,Beginner
5915,TeamE,4,13.939999580383301,Expert
5916,TeamA,1,37.810001373291016,Intermediate
5917,TeamC,4,24.760000228881836,Beginner
5918,TeamD,5,3.190000057220459,Expert
5919,TeamD,5,12.170000076293945,Intermediate
5920,TeamA,3,55.819999694824219,Expert
5921,TeamD,1,63.020000457763672,Intermediate
5922,TeamD,2,82.599998474121094,Expert
5923,TeamB,4,59.520000457763672,Intermediate
5924,TeamA,2,61.069999694824219,Expert
5925,TeamD,5,54.979999542236328,Expert
5926,TeamD,1,23.430000305175781,Intermediate
5927,TeamB,2,55.470001220703125,Beginner
5928,TeamA,4,78.540000915527344,Beginner
5929,TeamE,5,87.160003662109375,Intermediate
5930,TeamC,2,96.260002136230469,Intermediate
5931,TeamD,3,77.949996948242188,Expert
5932,TeamB,1,53.020000457763672,Beginner
5933,TeamC,1,98.800003051757813,Expert
5934,TeamA,1,71.660003662109375,Expert
5935,TeamA,4,60.819999694824219,Intermediate
5936,TeamC,1,80.930000305175781,Expert
5937,TeamE,1,58.310001373291016,Expert
5938,TeamE,3,35.470001220703125,Expert
5939,TeamE,2,77.260002136230469,Beginner
5940,TeamC,3,14.579999923706055,Expert
5941,TeamB,4,99.720001220703125,Expert
5942,TeamE,3,41.049999237060547,Expert
5943,TeamC,1,11.020000457763672,Expert
5944,TeamD,1,90.870002746582031,Expert
5945,TeamE,3,33.090000152587891,Beginner
5946,TeamA,3,98.680000305175781,Expert
5947,TeamE,3,1.5800000429153442,Expert
5948,TeamE,4,88.94000244140625,Intermediate
5949,TeamD,2,9.7100000381469727,Beginner
5950,TeamE,1,27.370000839233398,Intermediate
5951,TeamA,1,55.580001831054688,Expert
5952,TeamA,4,93.550003051757813,Expert
5953,TeamE,1,99.199996948242188,Intermediate
5954,TeamD,2,65.080001831054688,Intermediate
5955,TeamD,3,98.910003662109375,Expert
5956,TeamD,3,42.759998321533203,Expert
5957,TeamE,4,49.360000610351563,Beginner
5958,TeamC,3,45.509998321533203,Intermediate
5959,TeamD,2,46.180000305175781,Intermediate
5960,TeamA,5,7.6700000762939453,Intermediate
5961,TeamB,1,40.729999542236328,Beginner
5962,TeamE,1,79.639999389648438,Expert
5963,TeamC,1,29.780000686645508,Beginner
5964,TeamC,2,35.970001220703125,Expert
5965,TeamC,3,48.060001373291016,Intermediate
5966,TeamE,3,69.860000610351563,Intermediate
5967,TeamB,4,43.659999847412109,Expert
5968,TeamD,4,79,Expert
5969,TeamB,3,25.450000762939453,Expert
5970,TeamE,1,3.4700000286102295,Intermediate
5971,TeamB,4,36.840000152587891,Expert
5972,TeamC,3,12.609999656677246,Intermediate
5973,TeamA,5,3.0899999141693115,Intermediate
5974,TeamB,4,51.540000915527344,Intermediate
5975,TeamE,4,67.029998779296875,Beginner
5976,TeamD,1,21.100000381469727,Beginner
5977,TeamB,4,33.779998779296875,Intermediate
5978,TeamC,5,63.909999847412109,Intermediate
5979,TeamA,3,30.370000839233398,Intermediate
5980,TeamB,4,70.25,Expert
5981,TeamB,1,87.94000244140625,Expert
5982,TeamE,5,7.1399998664855957,Expert
5983,TeamA,4,33.200000762939453,Expert
5984,TeamD,1,2.0499999523162842,Expert
5985,TeamD,1,99.510002136230469,Beginner
5986,TeamB,1,4.4800000190734863,Expert
5987,TeamD,4,37.689998626708984,Expert
5988,TeamC,3,41.130001068115234,Beginner
5989,TeamC,1,91.449996948242188,Beginner
5990,TeamB,5,20.639999389648438,Intermediate
5991,TeamA,2,75.94000244140625,Beginner
5992,TeamC,3,67.720001220703125,Expert
5993,TeamB,1,67.379997253417969,Expert
5994,TeamD,2,2.6600000858306885,Expert
5995,TeamD,5,88.589996337890625,Expert
5996,TeamE,4,93.730003356933594,Intermediate
5997,TeamA,4,45.759998321533203,Expert
5998,TeamC,1,80.900001525878906,Expert
5999,TeamD,2,86.580001831054688,Intermediate
6000,TeamA,1,2.5099999904632568,Expert
6001,TeamE,1,52.810001373291016,Expert
6002,TeamB,2,42.159999847412109,Expert
6003,TeamE,3,83.930000305175781,Beginner
6004,TeamC,3,42.360000610351563,Intermediate
6005,TeamE,3,14.840000152587891,Expert
6006,TeamA,1,16.540000915527344,Expert
6007,TeamA,4,70.360000610351563,Expert
6008,TeamC,4,62.090000152587891,Beginner
6009,TeamC,1,25.979999542236328,Expert
6010,TeamA,5,4.5,Expert
6011,TeamB,2,38.860000610351563,Beginner
6012,TeamE,4,55.810001373291016,Intermediate
6013,TeamE,1,94.540000915527344,Intermediate
6014,TeamC,2,22.309999465942383,Intermediate
6015,TeamD,5,16.219999313354492,Intermediate
6016,TeamD,5,12.319999694824219,Intermediate
6017,TeamD,3,20.159999847412109,Beginner
6018,TeamC,5,44.520000457763672,Expert
6019,TeamC,3,27.010000228881836,Expert
6020,TeamD,2,8.1999998092651367,Expert
6021,TeamE,5,84.339996337890625,Intermediate
6022,TeamD,3,93.959999084472656,Expert
6023,TeamC,1,31.850000381469727,Intermediate
6024,TeamD,1,35.069999694824219,Expert
6025,TeamB,1,51.259998321533203,Expert
6026,TeamA,2,54.189998626708984,Intermediate
6027,TeamB,5,51.029998779296875,Expert
6028,TeamC,1,57.409999847412109,Expert
6029,TeamD,5,28.409999847412109,Intermediate
6030,TeamE,5,58.900001525878906,Expert
6031,TeamA,4,15.829999923706055,Expert
6032,TeamB,2,43.680000305175781,Expert
6033,TeamE,5,29.430000305175781,Intermediate
6034,TeamA,5,10.090000152587891,Expert
6035,TeamD,1,68.139999389648438,Expert
6036,TeamC,1,47.759998321533203,Beginner
6037,TeamD,4,26.959999084472656,Intermediate
6038,TeamD,4,64.160003662109375,Expert
6039,TeamB,2,47.580001831054688,Expert
6040,TeamB,4,34.900001525878906,Beginner
6041,TeamB,4,65.379997253417969,Intermediate
6042,TeamB,2,54.860000610351563,Expert
6043,TeamE,2,41.720001220703125,Expert
6044,TeamC,5,26.459999084472656,Beginner
6045,TeamD,4,51.259998321533203,Expert
6046,TeamC,1,73.910003662109375,Expert
6047,TeamA,3,9.9700002670288086,Beginner
6048,TeamC,1,21.75,Expert
6049,TeamC,5,57.560001373291016,Intermediate
6050,TeamE,5,1.8300000429153442,Intermediate
6051,TeamA,5,84.910003662109375,Expert
6052,TeamC,1,34.889999389648438,Beginner
6053,TeamB,1,17.899999618530273,Expert
6054,TeamA,4,26.120000839233398,Expert
6055,TeamA,1,56.959999084472656,Intermediate
6056,TeamC,5,23.350000381469727,Expert
6057,TeamC,1,73.699996948242188,Expert
6058,TeamD,3,10.5,Intermediate
6059,TeamC,5,40.590000152587891,Intermediate
6060,TeamD,2,3.9100000858306885,Expert
6061,TeamE,5,54.450000762939453,Beginner
6062,TeamE,3,4.4499998092651367,Intermediate
6063,TeamC,1,46.5,Intermediate
6064,TeamE,4,96.860000610351563,Expert
6065,TeamA,5,27.969999313354492,Expert
6066,TeamC,2,77.010002136230469,Intermediate
6067,TeamC,3,20.729999542236328,Beginner
6068,TeamD,3,23.909999847412109,Expert
6069,TeamA,1,91.209999084472656,Intermediate
6070,TeamB,5,83.5,Intermediate
6071,TeamA,3,43.529998779296875,Beginner
6072,TeamD,4,57.470001220703125,Intermediate
6073,TeamB,2,35.930000305175781,Intermediate
6074,TeamC,5,95.480003356933594,Intermediate
6075,TeamC,3,45.450000762939453,Beginner
6076,TeamB,4,36.889999389648438,Intermediate
6077,TeamE,2,79.889999389648438,Expert
6078,TeamB,3,39.009998321533203,Beginner
6079,TeamD,1,37.310001373291016,Expert
6080,TeamB,1,12.449999809265137,Intermediate
6081,TeamD,1,39.270000457763672,Intermediate
6082,TeamD,3,63.840000152587891,Expert
6083,TeamC,1,50.779998779296875,Expert
6084,TeamC,3,35.159999847412109,Expert
6085,TeamC,2,87.849998474121094,Expert
6086,TeamB,5,20.489999771118164,Expert
6087,TeamB,3,86.989997863769531,Beginner
6088,TeamA,4,43.419998168945313,Expert
6089,TeamD,3,41.990001678466797,Beginner
6090,TeamB,3,78.480003356933594,Beginner
6091,TeamC,2,20.239999771118164,Expert
6092,TeamD,3,56.389999389648438,Expert
6093,TeamD,1,80.339996337890625,Expert
6094,TeamE,1,49.220001220703125,Intermediate
6095,TeamE,3,74.180000305175781,Intermediate
6096,TeamD,4,62.279998779296875,Expert
6097,TeamD,5,37.389999389648438,Expert
6098,TeamA,5,30.059999465942383,Expert
6099,TeamC,4,18.190000534057617,Expert
6100,TeamE,2,36.689998626708984,Expert
6101,TeamB,5,46.229999542236328,Beginner
6102,TeamA,3,4.070000171661377,Intermediate
6103,TeamA,2,52.299999237060547,Intermediate
6104,TeamC,1,87.379997253417969,Expert
6105,TeamB,5,32.119998931884766,Expert
6106,TeamE,4,59.810001373291016,Beginner
6107,TeamC,1,21.229999542236328,Beginner
6108,TeamD,5,62.340000152587891,Expert
6109,TeamA,5,48.340000152587891,Expert
6110,TeamD,1,19.620000839233398,Expert
6111,TeamE,4,91.220001220703125,Expert
6112,TeamE,3,75.269996643066406,Beginner
6113,TeamD,3,85.230003356933594,Beginner
6114,TeamD,5,41.860000610351563,Expert
6115,TeamA,1,3.2999999523162842,Intermediate
6116,TeamB,1,12.720000267028809,Expert
6117,TeamD,4,8.1700000762939453,Beginner
6118,TeamC,4,23.069999694824219,Expert
6119,TeamE,5,95.830001831054688,Intermediate
6120,TeamC,3,17.700000762939453,Expert
6121,TeamE,5,8.1499996185302734,Expert
6122,TeamA,5,31.780000686645508,Expert
6123,TeamE,2,56.419998168945313,Beginner
6124,TeamE,1,7.2800002098083496,Expert
6125,TeamA,3,66.349998474121094,Expert
6126,TeamD,2,65.620002746582031,Intermediate
6127,TeamD,4,37.520000457763672,Expert
6128,TeamE,1,12.050000190734863,Intermediate
6129,TeamB,5,43.790000915527344,Intermediate
6130,TeamC,2,29.670000076293945,Beginner
6131,TeamA,4,14.680000305175781,Expert
6132,TeamA,2,79.239997863769531,Intermediate
6133,TeamE,4,54.240001678466797,Expert
6134,TeamE,5,40.330001831054688,Expert
6135,TeamC,3,31.860000610351563,Expert
6136,TeamA,4,12.930000305175781,Expert
6137,TeamD,2,87.379997253417969,Intermediate
6138,TeamE,1,70.930000305175781,Expert
6139,TeamA,4,97.040000915527344,Intermediate
6140,TeamD,4,85.669998168945313,Intermediate
6141,TeamA,2,68.120002746582031,Beginner
6142,TeamD,5,80.400001525878906,Expert
6143,TeamE,4,51.810001373291016,Expert
6144,TeamD,1,90.519996643066406,Expert
6145,TeamA,5,7.2300000190734863,Beginner
6146,TeamB,4,18.879999160766602,Expert
6147,TeamB,3,18.149999618530273,Intermediate
6148,TeamB,4,54.090000152587891,Beginner
6149,TeamE,3,55.049999237060547,Expert
6150,TeamE,5,44.790000915527344,Expert
6151,TeamA,2,58.639999389648438,Expert
6152,TeamB,1,86.5,Intermediate
6153,TeamC,2,18.799999237060547,Beginner
6154,TeamC,4,2.0799999237060547,Expert
6155,TeamB,5,83.230003356933594,Beginner
6156,TeamE,5,23.299999237060547,Intermediate
6157,TeamE,3,61.5,Beginner
6158,TeamC,5,50.369998931884766,Beginner
6159,TeamC,5,19.340000152587891,Expert
6160,TeamE,4,92.839996337890625,Expert
6161,TeamE,2,98.919998168945313,Expert
6162,TeamD,5,70.129997253417969,Beginner
6163,TeamD,4,14.579999923706055,Intermediate
6164,TeamC,4,75.449996948242188,Expert
6165,TeamE,5,56.669998168945313,Intermediate
6166,TeamB,5,8.5500001907348633,Intermediate
6167,TeamA,1,95.860000610351563,Expert
6168,TeamA,1,98.459999084472656,Expert
6169,TeamE,2,69.769996643066406,Intermediate
6170,TeamE,2,89.650001525878906,Intermediate
6171,TeamC,5,98.900001525878906,Intermediate
6172,TeamB,2,21.409999847412109,Expert
6173,TeamC,3,48.139999389648438,Intermediate
6174,TeamB,4,36.520000457763672,Intermediate
6175,TeamC,3,37.180000305175781,Beginner
6176,TeamE,5,14.210000038146973,Expert
6177,TeamE,1,4.4800000190734863,Expert
6178,TeamC,1,44.840000152587891,Expert
6179,TeamC,3,76,Intermediate
6180,TeamD,5,9.0100002288818359,Expert
6181,TeamA,4,63.549999237060547,Expert
6182,TeamD,1,32.650001525878906,Intermediate
6183,TeamD,1,73.290000915527344,Intermediate
6184,TeamB,1,69.510002136230469,Expert
6185,TeamB,5,20.799999237060547,Intermediate
6186,TeamB,5,19.010000228881836,Expert
6187,TeamB,5,74.569999694824219,Intermediate
6188,TeamE,4,0.61000001430511475,Expert
6189,TeamA,3,71.849998474121094,Intermediate
6190,TeamB,4,80.769996643066406,Intermediate
6191,TeamE,4,19.760000228881836,Expert
6192,TeamD,2,80.699996948242188,Expert
6193,TeamA,2,86.519996643066406,Expert
6194,TeamE,4,41.720001220703125,Expert
6195,TeamD,4,8.2299995422363281,Expert
6196,TeamD,1,3.7699999809265137,Intermediate
6197,TeamE,5,26.040000915527344,Intermediate
6198,TeamE,2,97.569999694824219,Beginner
6199,TeamE,1,42.270000457763672,Beginner
6200,TeamE,2,56.040000915527344,Expert
6201,TeamE,5,72.029998779296875,Expert
6202,TeamB,2,23.819999694824219,Expert
6203,TeamC,5,80.319999694824219,Expert
6204,TeamB,3,17.899999618530273,Expert
6205,TeamC,1,23.860000610351563,Intermediate
6206,TeamC,2,21.139999389648438,Intermediate
6207,TeamC,2,1.2200000286102295,Expert
6208,TeamB,3,66.099998474121094,Beginner
6209,TeamE,5,28.600000381469727,Expert
6210,TeamA,5,81.129997253417969,Expert
6211,TeamB,1,41.819999694824219,Intermediate
6212,TeamE,4,21.030000686645508,Intermediate
6213,TeamA,4,79.650001525878906,Beginner
6214,TeamC,4,83.709999084472656,Expert
6215,TeamB,2,74.330001831054688,Expert
6216,TeamA,5,70.970001220703125,Expert
6217,TeamC,3,75.860000610351563,Expert
6218,TeamA,4,38.540000915527344,Intermediate
6219,TeamD,3,54.669998168945313,Intermediate
6220,TeamE,3,67.230003356933594,Expert
6221,TeamE,3,54.159999847412109,Intermediate
6222,TeamD,1,79.889999389648438,Expert
6223,TeamA,1,54.240001678466797,Expert
6224,TeamC,4,15.520000457763672,Expert
6225,TeamE,2,80.120002746582031,Expert
6226,TeamE,2,81.029998779296875,Expert
6227,TeamE,3,15.939999580383301,Expert
6228,TeamB,4,39.150001525878906,Beginner
6229,TeamD,1,97.519996643066406,Expert
6230,TeamB,5,37.549999237060547,Expert
6231,TeamA,4,12.609999656677246,Intermediate
6232,TeamA,3,17.260000228881836,Expert
6233,TeamC,2,78.44000244140625,Intermediate
6234,TeamA,1,92.510002136230469,Intermediate
6235,TeamE,3,55.520000457763672,Intermediate
6236,TeamE,4,28.950000762939453,Expert
6237,TeamE,2,98.400001525878906,Beginner
6238,TeamE,2,3.940000057220459,Intermediate
6239,TeamE,5,89.709999084472656,Beginner
6240,TeamE,1,18.379999160766602,Beginner
6241,TeamC,2,76.639999389648438,Expert
6242,TeamE,2,19.719999313354492,Beginner
6243,TeamB,2,21.930000305175781,Expert
6244,TeamE,3,92.519996643066406,Beginner
6245,TeamD,3,12.279999732971191,Intermediate
6246,TeamB,1,33.029998779296875,Expert
6247,TeamC,2,82.300003051757813,Expert
6248,TeamE,4,81.360000610351563,Beginner
6249,TeamC,4,8.7200002670288086,Expert
6250,TeamA,5,95.550003051757813,Beginner
6251,TeamD,3,77.360000610351563,Beginner
6252,TeamB,2,80.260002136230469,Intermediate
6253,TeamD,1,60.990001678466797,Beginner
6254,TeamE,2,49.590000152587891,Intermediate
6255,TeamC,1,77.120002746582031,Beginner
6256,TeamA,4,98.529998779296875,Intermediate
6257,TeamA,4,62.599998474121094,Expert
6258,TeamC,2,97.730003356933594,Expert
6259,TeamE,4,15.569999694824219,Expert
6260,TeamA,5,88.279998779296875,Expert
6261,TeamE,4,28.700000762939453,Expert
6262,TeamD,3,83.680000305175781,Beginner
6263,TeamC,1,57.369998931884766,Expert
6264,TeamA,3,66.029998779296875,Intermediate
6265,TeamA,5,52.659999847412109,Beginner
6266,TeamA,2,24.379999160766602,Intermediate
6267,TeamC,4,24.940000534057617,Intermediate
6268,TeamD,2,50.930000305175781,Beginner
6269,TeamE,5,36.959999084472656,Intermediate
6270,TeamD,1,55.389999389648438,Intermediate
6271,TeamB,3,41.080001831054688,Intermediate
6272,TeamB,5,35.669998168945313,Beginner
6273,TeamC,5,75.389999389648438,Expert
6274,TeamE,2,94,Expert
6275,TeamD,3,3.7999999523162842,Intermediate
6276,TeamC,1,69.760002136230469,Beginner
6277,TeamA,1,81.55999755859375,Expert
6278,TeamE,1,69.599998474121094,Expert
6279,TeamE,2,9.0200004577636719,Beginner
6280,TeamD,4,14.550000190734863,Expert
6281,TeamB,1,46.740001678466797,Beginner
6282,TeamE,4,27.430000305175781,Beginner
6283,TeamA,5,84.75,Intermediate
6284,TeamC,5,53.860000610351563,Beginner
6285,TeamC,2,63.080001831054688,Beginner
6286,TeamC,5,8.2899999618530273,Expert
6287,TeamC,3,25.049999237060547,Expert
6288,TeamE,3,54.450000762939453,Expert
6289,TeamB,3,52.869998931884766,Expert
6290,TeamB,5,87.209999084472656,Intermediate
6291,TeamC,2,96.050003051757813,Expert
6292,TeamE,2,31.120000839233398,Expert
6293,TeamA,5,30.989999771118164,Beginner
6294,TeamB,4,85.919998168945313,Expert
6295,TeamB,5,6.4899997711181641,Expert
6296,TeamD,2,2.2400000095367432,Intermediate
6297,TeamB,1,56.130001068115234,Beginner
6298,TeamA,3,5.690000057220459,Expert
6299,TeamC,2,48.599998474121094,Expert
6300,TeamA,1,64.260002136230469,Intermediate
6301,TeamE,1,9.2200002670288086,Intermediate
6302,TeamC,2,87.580001831054688,Beginner
6303,TeamD,1,59.819999694824219,Expert
6304,TeamD,3,48.259998321533203,Intermediate
6305,TeamA,5,67.139999389648438,Expert
6306,TeamA,4,24.719999313354492,Intermediate
6307,TeamD,2,60.360000610351563,Intermediate
6308,TeamE,3,99.069999694824219,Beginner
6309,TeamE,3,32.810001373291016,Expert
6310,TeamD,1,93.569999694824219,Expert
6311,TeamC,5,33.909999847412109,Beginner
6312,TeamA,1,54.830001831054688,Intermediate
6313,TeamD,2,60.880001068115234,Intermediate
6314,TeamC,3,77.989997863769531,Expert
6315,TeamE,4,28.100000381469727,Intermediate
6316,TeamB,2,75.110000610351563,Intermediate
6317,TeamA,2,72.360000610351563,Intermediate
6318,TeamA,3,74.319999694824219,Beginner
6319,TeamC,4,45.340000152587891,Beginner
6320,TeamB,2,77.889999389648438,Intermediate
6321,TeamE,1,53.939998626708984,Intermediate
6322,TeamE,5,81.480003356933594,Beginner
6323,TeamB,5,90.209999084472656,Expert
6324,TeamA,1,97.830001831054688,Intermediate
6325,TeamA,5,93,Expert
6326,TeamE,5,74.209999084472656,Beginner
6327,TeamD,1,38.970001220703125,Beginner
6328,TeamA,2,43.549999237060547,Intermediate
6329,TeamD,2,44.939998626708984,Intermediate
6330,TeamC,4,38.509998321533203,Intermediate
6331,TeamD,4,10.470000267028809,Intermediate
6332,TeamA,3,56.830001831054688,Beginner
6333,TeamB,3,28.409999847412109,Beginner
6334,TeamB,3,71,Beginner
6335,TeamB,4,58.409999847412109,Expert
6336,TeamC,5,64.319999694824219,Expert
6337,TeamE,3,6.3400001525878906,Intermediate
6338,TeamA,2,77.330001831054688,Intermediate
6339,TeamB,3,85.730003356933594,Beginner
6340,TeamD,3,67.970001220703125,Intermediate
6341,TeamD,5,80.959999084472656,Expert
6342,TeamB,3,79.180000305175781,Expert
6343,TeamB,2,26.979999542236328,Expert
6344,TeamC,2,93.330001831054688,Beginner
6345,TeamE,4,89.569999694824219,Expert
6346,TeamE,3,99.239997863769531,Intermediate
6347,TeamE,3,48.819999694824219,Expert
6348,TeamD,1,58.619998931884766,Expert
6349,TeamD,5,62.130001068115234,Expert
6350,TeamC,3,61.049999237060547,Expert
6351,TeamC,3,92.410003662109375,Expert
6352,TeamC,1,31.969999313354492,Beginner
6353,TeamA,2,10.119999885559082,Expert
6354,TeamB,5,38.009998321533203,Expert
6355,TeamB,3,59.549999237060547,Intermediate
6356,TeamD,2,6.320000171661377,Expert
6357,TeamE,2,78.099998474121094,Intermediate
6358,TeamA,1,35.299999237060547,Intermediate
6359,TeamE,1,65.419998168945313,Expert
6360,TeamA,3,82.779998779296875,Intermediate
6361,TeamD,1,57.200000762939453,Beginner
6362,TeamC,3,18.979999542236328,Expert
6363,TeamD,5,55.779998779296875,Expert
6364,TeamC,3,58.459999084472656,Intermediate
6365,TeamE,2,67.870002746582031,Intermediate
6366,TeamD,4,92.050003051757813,Expert
6367,TeamB,1,89.30999755859375,Expert
6368,TeamE,5,19.389999389648438,Expert
6369,TeamA,5,77.540000915527344,Beginner
6370,TeamB,1,73.800003051757813,Expert
6371,TeamB,4,19.959999084472656,Beginner
6372,TeamE,3,32.560001373291016,Expert
6373,TeamC,5,34.360000610351563,Intermediate
6374,TeamC,2,90.010002136230469,Expert
6375,TeamD,3,62.270000457763672,Expert
6376,TeamB,4,19.260000228881836,Expert
6377,TeamA,3,43.509998321533203,Expert
6378,TeamD,1,2.4800000190734863,Intermediate
6379,TeamB,3,84.029998779296875,Beginner
6380,TeamB,2,59.310001373291016,Beginner
6381,TeamA,1,16.909999847412109,Intermediate
6382,TeamC,5,73.669998168945313,Intermediate
6383,TeamB,1,40.069999694824219,Beginner
6384,TeamB,1,40.490001678466797,Intermediate
6385,TeamE,3,64.94000244140625,Expert
6386,TeamD,2,77.510002136230469,Intermediate
6387,TeamB,1,42.349998474121094,Beginner
6388,TeamE,4,87.669998168945313,Expert
6389,TeamC,2,7.7899999618530273,Intermediate
6390,TeamA,5,50.659999847412109,Intermediate
6391,TeamC,3,8,Intermediate
6392,TeamD,2,90.610000610351563,Expert
6393,TeamA,3,14.170000076293945,Expert
6394,TeamA,1,83.569999694824219,Expert
6395,TeamE,5,88.410003662109375,Beginner
6396,TeamA,4,82.230003356933594,Intermediate
6397,TeamD,1,91.519996643066406,Beginner
6398,TeamB,2,74.25,Expert
6399,TeamB,2,15.890000343322754,Expert
6400,TeamC,1,51.470001220703125,Beginner
6401,TeamE,1,74.569999694824219,Beginner
6402,TeamA,1,74.839996337890625,Intermediate
6403,TeamD,3,93.970001220703125,Expert
6404,TeamC,4,8.6999998092651367,Expert
6405,TeamC,1,5.6100001335144043,Expert
6406,TeamD,3,54.099998474121094,Beginner
6407,TeamC,1,93.819999694824219,Beginner
6408,TeamC,5,1,Expert
6409,TeamE,2,53.5,Beginner
6410,TeamB,3,73.139999389648438,Expert
6411,TeamC,2,88.239997863769531,Intermediate
6412,TeamE,2,19.690000534057617,Expert
6413,TeamE,3,32.580001831054688,Expert
6414,TeamD,4,90.480003356933594,Intermediate
6415,TeamB,1,54.020000457763672,Intermediate
6416,TeamA,2,49.490001678466797,Beginner
6417,TeamC,3,59.740001678466797,Intermediate
6418,TeamE,1,82.029998779296875,Intermediate
6419,TeamD,2,12.619999885559082,Expert
6420,TeamA,1,15.140000343322754,Intermediate
6421,TeamA,4,46.340000152587891,Intermediate
6422,TeamE,1,78.260002136230469,Expert
6423,TeamA,4,77.55999755859375,Intermediate
6424,TeamD,5,93.5,Expert
6425,TeamD,2,8.2899999618530273,Expert
6426,TeamE,3,52.799999237060547,Expert
6427,TeamB,2,15.670000076293945,Intermediate
6428,TeamE,2,95.319999694824219,Expert
6429,TeamA,1,52.549999237060547,Intermediate
6430,TeamE,4,11.220000267028809,Intermediate
6431,TeamC,5,73.349998474121094,Intermediate
6432,TeamC,5,73.730003356933594,Expert
6433,TeamB,5,74.330001831054688,Intermediate
6434,TeamC,5,4.309999942779541,Expert
6435,TeamC,2,75.010002136230469,Beginner
6436,TeamD,4,0.9100000262260437,Expert
6437,TeamE,5,77.110000610351563,Expert
6438,TeamC,5,36.889999389648438,Intermediate
6439,TeamC,5,37.159999847412109,Expert
6440,TeamA,2,86.339996337890625,Intermediate
6441,TeamE,2,88.029998779296875,Beginner
6442,TeamB,1,7.7199997901916504,Intermediate
6443,TeamD,5,68.569999694824219,Beginner
6444,TeamD,3,84.709999084472656,Expert
6445,TeamA,1,11.430000305175781,Expert
6446,TeamA,5,55.200000762939453,Expert
6447,TeamD,2,82.209999084472656,Beginner
6448,TeamA,2,41.110000610351563,Intermediate
6449,TeamD,4,73.830001831054688,Beginner
6450,TeamE,5,45.569999694824219,Intermediate
6451,TeamE,4,6.309999942779541,Beginner
6452,TeamB,3,61.830001831054688,Intermediate
6453,TeamC,4,76.459999084472656,Expert
6454,TeamC,2,38.540000915527344,Expert
6455,TeamA,5,72.169998168945313,Expert
6456,TeamB,1,4.9099998474121094,Expert
6457,TeamB,4,25.049999237060547,Intermediate
6458,TeamE,2,36.799999237060547,Expert
6459,TeamA,1,15.880000114440918,Beginner
6460,TeamD,5,78.910003662109375,Intermediate
6461,TeamD,4,65.900001525878906,Intermediate
6462,TeamC,3,7.679999828338623,Beginner
6463,TeamE,2,61.520000457763672,Intermediate
6464,TeamE,5,33.310001373291016,Intermediate
6465,TeamC,2,28.709999084472656,Beginner
6466,TeamB,4,26.590000152587891,Expert
6467,TeamD,4,73.569999694824219,Intermediate
6468,TeamA,4,72.419998168945313,Intermediate
6469,TeamE,3,98.760002136230469,Expert
6470,TeamE,2,25.180000305175781,Expert
6471,TeamB,2,18.030000686645508,Expert
6472,TeamA,2,22.930000305175781,Expert
6473,TeamC,1,63.580001831054688,Intermediate
6474,TeamC,1,23.969999313354492,Beginner
6475,TeamA,4,39.150001525878906,Expert
6476,TeamD,3,6.3400001525878906,Expert
6477,TeamC,1,60.889999389648438,Beginner
6478,TeamB,4,18.870000839233398,Expert
6479,TeamB,4,15.539999961853027,Expert
6480,TeamE,5,78.650001525878906,Beginner
6481,TeamE,5,2.2999999523162842,Intermediate
6482,TeamA,4,20.719999313354492,Expert
6483,TeamE,5,14.760000228881836,Beginner
6484,TeamE,2,21.670000076293945,Expert
6485,TeamE,4,60.680000305175781,Beginner
6486,TeamB,4,53.389999389648438,Expert
6487,TeamD,4,87.510002136230469,Intermediate
6488,TeamD,5,17.010000228881836,Expert
6489,TeamC,5,69.019996643066406,Expert
6490,TeamA,5,77.480003356933594,Intermediate
6491,TeamB,4,18.780000686645508,Intermediate
6492,TeamD,1,20.290000915527344,Expert
6493,TeamE,4,38.409999847412109,Intermediate
6494,TeamE,2,47.430000305175781,Expert
6495,TeamD,2,54.060001373291016,Expert
6496,TeamC,5,95.209999084472656,Expert
6497,TeamB,2,58.229999542236328,Expert
6498,TeamE,1,22.899999618530273,Expert
6499,TeamB,3,70.260002136230469,Intermediate
6500,TeamE,1,41.009998321533203,Beginner
6501,TeamD,3,66.220001220703125,Beginner
6502,TeamA,2,32.159999847412109,Beginner
6503,TeamE,4,17.819999694824219,Intermediate
6504,TeamD,4,98.879997253417969,Expert
6505,TeamA,4,65.819999694824219,Expert
6506,TeamB,4,63.270000457763672,Intermediate
6507,TeamA,3,58.860000610351563,Expert
6508,TeamA,2,89.910003662109375,Expert
6509,TeamC,5,40.599998474121094,Beginner
6510,TeamD,3,12.170000076293945,Intermediate
6511,TeamD,5,43.029998779296875,Expert
6512,TeamC,5,37.930000305175781,Intermediate
6513,TeamE,5,61.849998474121094,Expert
6514,TeamA,5,90.339996337890625,Beginner
6515,TeamD,4,79.75,Beginner
6516,TeamB,1,82.25,Beginner
6517,TeamD,4,75.75,Intermediate
